ID,类型,SKU,名称,已发布,是推荐产品,在列表页可见,简短描述,描述,促销开始日期,促销截止日期,税状态,税类,有货,库存,库存不足,允许缺货下单,单独出售,重量(kg),长度(cm),宽度(cm),高度(cm),允许客户评价,购物备注,促销价格,常规售价,分类,标签,运费类,图片,下载限制,下载的过期天数,父级,分组产品,交叉销售,交叉销售,外部链接,按钮文本,位置,属性1名称,属性1值,属性1可见,属性1全局,属性2名称,属性2值,属性2可见,属性2全局,属性3名称,属性3值,属性3可见,属性3全局,属性4名称,属性4值,属性4可见,属性4全局,属性5名称,属性5值,属性5可见,属性5全局,属性6名称,属性6值,属性6可见,属性6全局
56881,variable,657404149400,Copper Alloy Cuff Bracelet Fashion Gem Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Cuff Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01G4AmqQ2HXKfoXQjdn_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01FmMepx2HXKfpm5Fqw_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01UQ2Bkg2HXKfrwU34w_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01iaN31E2HXKfpm6vlV_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01BGvaEC2HXKfrwWb3P_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN019i5axn2HXKfvyY9Cy_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01yYeYqD2HXKfnzCojB_2098809160-0-cib.jpg",,,,,,,,,0,Color,Gold,1,0,Size,"54, 57, 60",1,0,Material,Copper,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
56979,variation,657404149400-1,Copper Alloy Cuff Bracelet Fashion Gem Paved - Gold 57,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01yYeYqD2HXKfnzCojB_2098809160-0-cib.jpg,,,657404149400,,,,,,1,Color,Gold,,0,Size,57,,0,,,,,,,,,,,,,,,,
56980,variation,657404149400-2,Copper Alloy Cuff Bracelet Fashion Gem Paved - Gold 54,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN019i5axn2HXKfvyY9Cy_2098809160-0-cib.jpg,,,657404149400,,,,,,1,Color,Gold,,0,Size,54,,0,,,,,,,,,,,,,,,,
56981,variation,657404149400-3,Copper Alloy Cuff Bracelet Fashion Gem Paved - Gold 60,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01G4AmqQ2HXKfoXQjdn_2098809160-0-cib.jpg,,,657404149400,,,,,,1,Color,Gold,,0,Size,60,,0,,,,,,,,,,,,,,,,
43020,variable,657681446543,Sterling Silver Chain and Woven Rope Bracelet Tiger Deco,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01FU6UTJ1CxpKUAMaW8_2846120148-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Q9T2dv1CxpKLNK7mb_2846120148-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01hcS4Ua1CxpKPfWSAC_2846120148-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01bR7hWy1CxpKGefufy_2846120148-0-cib.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,Electroplate,1,0,,,,,,,,
43112,variation,657681446543-1,Sterling Silver Chain and Woven Rope Bracelet Tiger Deco - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,55,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01FU6UTJ1CxpKUAMaW8_2846120148-0-cib.jpg,,,657681446543,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
42699,variable,665541871166,Sterling Silver Chain Bracelet Butterfly Deco Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN018B2i0N1ouZwGs72rr_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01ZBcACv1ouZw6ALYkZ_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN013eYrGW1ouZwGAxX6u_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN018yS4TY1ouZw8Hfsyt_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01s1i5aD1ouZwF3oC7o_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42784,variation,665541871166-1,Sterling Silver Chain Bracelet Butterfly Deco Zirconia Paved - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01ZBcACv1ouZw6ALYkZ_3967795285-0-cib.jpg,,,665541871166,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
42785,variation,665541871166-2,Sterling Silver Chain Bracelet Butterfly Deco Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN018B2i0N1ouZwGs72rr_3967795285-0-cib.jpg,,,665541871166,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
42727,variable,665550111124,Sterling Silver Chain with Woven Rope Bracelet Round Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01cczM9T1ouZw8HQiM0_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN010mvB571ouZwGruQJz_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01blX3p31ouZw3vRLpd_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01smw7jr1ouZw8HQVuQ_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01FwEZAR1ouZwF3aIXZ_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Lb0p4v1ouZwCWpmTQ_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01A1reMw1ouZwF3b6Ry_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01vQ95kQ1ouZvz73bFf_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold & Red, Gold & Sky Blue, Silver & Pink, Rose Gold & Red",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42813,variation,665550111124-1,Sterling Silver Chain with Woven Rope Bracelet Round Zirconia Inlaid - Silver & Pink,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01vQ95kQ1ouZvz73bFf_3967795285-0-cib.jpg,,,665550111124,,,,,,1,Color,Silver & Pink,,0,,,,,,,,,,,,,,,,,,,,
42814,variation,665550111124-2,Sterling Silver Chain with Woven Rope Bracelet Round Zirconia Inlaid - Rose Gold & Red,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01Lb0p4v1ouZwCWpmTQ_3967795285-0-cib.jpg,,,665550111124,,,,,,1,Color,Rose Gold & Red,,0,,,,,,,,,,,,,,,,,,,,
42815,variation,665550111124-3,Sterling Silver Chain with Woven Rope Bracelet Round Zirconia Inlaid - Gold & Red,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01cczM9T1ouZw8HQiM0_3967795285-0-cib.jpg,,,665550111124,,,,,,1,Color,Gold & Red,,0,,,,,,,,,,,,,,,,,,,,
42816,variation,665550111124-4,Sterling Silver Chain with Woven Rope Bracelet Round Zirconia Inlaid - Gold & Sky Blue,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01A1reMw1ouZwF3b6Ry_3967795285-0-cib.jpg,,,665550111124,,,,,,1,Color,Gold & Sky Blue,,0,,,,,,,,,,,,,,,,,,,,
56866,variable,668011912230,Chain Bracelet Gem Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01lxG1rD2HXKhWzxGkT_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01QO9WNT2HXKhPAeHXL_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01ZqkGi32HXKhZq6QlU_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01TAb0kY2HXKhTi4vNC_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01UsOEDC2HXKhaXcV7Z_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN016tsszb2HXKhROiap8_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01XVHepn2HXKhZqebSW_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01K2pBlc2HXKhUMJ2T2_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01eFgNss2HXKhVK3FPy_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01V5At1b2HXKhROiBrt_2098809160-0-cib.jpg",,,,,,,,,0,Color,Gold,1,0,Type,"Buddha, Green Gem, Red Gem, Heart Ring, Oval Ring",1,0,Material,Glass,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
56965,variation,668011912230-1,Chain Bracelet Gem Inlaid - Green Gem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01K2pBlc2HXKhUMJ2T2_2098809160-0-cib.jpg,,,668011912230,,,,,,1,Color,Gold,,0,Type,Green Gem,,0,,,,,,,,,,,,,,,,
56966,variation,668011912230-2,Chain Bracelet Gem Inlaid - Oval Ring,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN016tsszb2HXKhROiap8_2098809160-0-cib.jpg,,,668011912230,,,,,,1,Color,Gold,,0,Type,Oval Ring,,0,,,,,,,,,,,,,,,,
56967,variation,668011912230-3,Chain Bracelet Gem Inlaid - Buddha,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01V5At1b2HXKhROiBrt_2098809160-0-cib.jpg,,,668011912230,,,,,,1,Color,Gold,,0,Type,Buddha,,0,,,,,,,,,,,,,,,,
56968,variation,668011912230-4,Chain Bracelet Gem Inlaid - Red Gem,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01eFgNss2HXKhVK3FPy_2098809160-0-cib.jpg,,,668011912230,,,,,,1,Color,Gold,,0,Type,Red Gem,,0,,,,,,,,,,,,,,,,
56969,variation,668011912230-5,Chain Bracelet Gem Inlaid - Heart Ring,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,11,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01XVHepn2HXKhZqebSW_2098809160-0-cib.jpg,,,668011912230,,,,,,1,Color,Gold,,0,Type,Heart Ring,,0,,,,,,,,,,,,,,,,
42812,variable,668081696863,Sterling Silver Chain Bracelet Round and Hollow Devil's Eye Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01iRpKxm1ouZwpGBM8O_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Aatw9O1ouZwbyZtEo_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01skNeYD1ouZwpGBxXb_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01GsORBB1ouZwi6zUb6_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN018zL24g1ouZwhA3QkE_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01zsly0K1ouZwgQEECS_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42891,variation,668081696863-1,Sterling Silver Chain Bracelet Round and Hollow Devil's Eye Zirconia Paved - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01zsly0K1ouZwgQEECS_3967795285-0-cib.jpg,,,668081696863,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
42892,variation,668081696863-2,Sterling Silver Chain Bracelet Round and Hollow Devil's Eye Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01iRpKxm1ouZwpGBM8O_3967795285-0-cib.jpg,,,668081696863,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
42792,variable,668472317868,Sterling Silver Chain Bracelet Rectangular Deco Green Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01wyQRdc1ouZwnLkj5M_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN011jrhkT1ouZwkl1DqZ_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01R8QnG91ouZwgMISyQ_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN017k5jVe1ouZwiXDpTf_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01H8mIAV1ouZwi6uvcb_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Jvot5s1ouZweFt8Ge_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42861,variation,668472317868-1,Sterling Silver Chain Bracelet Rectangular Deco Green Zirconia Inlaid - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,40,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01Jvot5s1ouZweFt8Ge_3967795285-0-cib.jpg,,,668472317868,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
42862,variation,668472317868-2,Sterling Silver Chain Bracelet Rectangular Deco Green Zirconia Inlaid - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,40,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01wyQRdc1ouZwnLkj5M_3967795285-0-cib.jpg,,,668472317868,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
42753,variable,668472489898,Sterling Silver Chain Bracelet Oval Deco Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01xlnEvM1ouZwX9NzDj_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Wa44kG1ouZwdVg2OC_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01XI8HKl1ouZwmdp11B_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Ao28Pu1ouZweC65wE_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01B7badL1ouZwiXHieq_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01d0Q5kI1ouZweFtXHc_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42831,variation,668472489898-1,Sterling Silver Chain Bracelet Oval Deco Zirconia Paved - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01d0Q5kI1ouZweFtXHc_3967795285-0-cib.jpg,,,668472489898,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
42832,variation,668472489898-2,Sterling Silver Chain Bracelet Oval Deco Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01xlnEvM1ouZwX9NzDj_3967795285-0-cib.jpg,,,668472489898,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
42888,variable,668474021669,Sterling Silver Chain Bracelet Arc Band and Round Deco Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01kuRaKh1ouZwi6zd0G_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01cVTwjd1ouZweC86uv_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01LmmNGf1ouZwgMNu4w_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN011y6a7D1ouZwkl9CzG_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01vscMgG1ouZwgVg7U9_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01UbTfNr1ouZwi6zteX_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42959,variation,668474021669-1,Sterling Silver Chain Bracelet Arc Band and Round Deco Zirconia Paved - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,37,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01UbTfNr1ouZwi6zteX_3967795285-0-cib.jpg,,,668474021669,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
42960,variation,668474021669-2,Sterling Silver Chain Bracelet Arc Band and Round Deco Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,37,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01kuRaKh1ouZwi6zd0G_3967795285-0-cib.jpg,,,668474021669,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
42811,variable,668812122093,Sterling Silver Chain Bracelet Rectangular Deco Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN0197fm5Q1ouZwg9VXln_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01qqtiS21ouZwkOY303_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01EBJYtV1ouZwgnRrlr_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Q8y81w1ouZwoTkMXW_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN017PevKp1ouZwd9XsPv_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN019eSX1a1ouZwpJGUC9_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42880,variation,668812122093-1,Sterling Silver Chain Bracelet Rectangular Deco Zirconia Paved - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,35,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN019eSX1a1ouZwpJGUC9_3967795285-0-cib.jpg,,,668812122093,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
42881,variation,668812122093-2,Sterling Silver Chain Bracelet Rectangular Deco Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,35,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN0197fm5Q1ouZwg9VXln_3967795285-0-cib.jpg,,,668812122093,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
42740,variable,668812122239,Sterling Silver Chain Bracelet Oval Band Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01JeNnmm1ouZweC1WwQ_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01u32Udx1ouZwgVUEwY_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01hIX7xW1ouZwnLg1nG_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN017OcxYD1ouZwmdkNqw_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01EZIo6R1ouZwiXAL0t_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Tkv4z71ouZwib45Nd_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42823,variation,668812122239-1,Sterling Silver Chain Bracelet Oval Band Zirconia Paved - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,36,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01Tkv4z71ouZwib45Nd_3967795285-0-cib.jpg,,,668812122239,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
42824,variation,668812122239-2,Sterling Silver Chain Bracelet Oval Band Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,36,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01JeNnmm1ouZweC1WwQ_3967795285-0-cib.jpg,,,668812122239,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
42870,variable,668812142335,Sterling Silver Chain Bracelet Large Ring Heart Deco Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN019qLtfY1ouZwi6vvu1_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Zvjve01ouZwnLhIuN_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01OFKOPg1ouZweC4LeX_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Qt1FQD1ouZwdVexj8_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01c9CmnY1ouZwoTjcqs_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01NGxc6N1ouZwgQ529f_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42948,variation,668812142335-1,Sterling Silver Chain Bracelet Large Ring Heart Deco Zirconia Inlaid - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,60,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01NGxc6N1ouZwgQ529f_3967795285-0-cib.jpg,,,668812142335,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
42949,variation,668812142335-2,Sterling Silver Chain Bracelet Large Ring Heart Deco Zirconia Inlaid - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,60,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN019qLtfY1ouZwi6vvu1_3967795285-0-cib.jpg,,,668812142335,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
42842,variable,669173411694,Sterling Silver Chain Bracelet Round Deco Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01scv7sc1ouZwXMbMUt_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01pjVzeV1ouZwhNRTxy_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01gi5HrY1ouZwXMZYDC_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Bezz2J1ouZwiK7Mgj_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01GnBh5i1ouZwlfPeMg_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01TaZ4sW1ouZwXNgdE7_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Blue, White",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42905,variation,669173411694-1,Sterling Silver Chain Bracelet Round Deco Zirconia Inlaid - White,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,28,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01TaZ4sW1ouZwXNgdE7_3967795285-0-cib.jpg,,,669173411694,,,,,,1,Color,White,,0,,,,,,,,,,,,,,,,,,,,
42906,variation,669173411694-2,Sterling Silver Chain Bracelet Round Deco Zirconia Inlaid - Blue,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,28,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01scv7sc1ouZwXMbMUt_3967795285-0-cib.jpg,,,669173411694,,,,,,1,Color,Blue,,0,,,,,,,,,,,,,,,,,,,,
42726,variable,673267941210,Sterling Silver Chain Bracelet Double Strand Heart Deco Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Bracelet > Chain Bracelet,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01QUvx6i1ouZxHuSEbr_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01XqxTCy1ouZxHAea8X_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01l4WffJ1ouZxChAAIP_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01CRwFrr1ouZxHuQl6a_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01wCSm9s1ouZx3NJl6s_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
