ID,类型,SKU,名称,已发布,是推荐产品,在列表页可见,简短描述,描述,促销开始日期,促销截止日期,税状态,税类,有货,库存,库存不足,允许缺货下单,单独出售,重量(kg),长度(cm),宽度(cm),高度(cm),允许客户评价,购物备注,促销价格,常规售价,分类,标签,运费类,图片,下载限制,下载的过期天数,父级,分组产品,交叉销售,交叉销售,外部链接,按钮文本,位置,属性1名称,属性1值,属性1可见,属性1全局,属性2名称,属性2值,属性2可见,属性2全局,属性3名称,属性3值,属性3可见,属性3全局,属性4名称,属性4值,属性4可见,属性4全局,属性5名称,属性5值,属性5可见,属性5全局,属性6名称,属性6值,属性6可见,属性6全局
38596,variable,639554402758,Sterling Silver Stud Earring Circular Pendant Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Stud,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01yl0yNM1ouZrxpr06P_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01A3Hr821ouZs2XxfYb_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01LWOtak1ouZrxpqGKa_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01suPDeL1ouZrz1SP0s_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01y2MbhZ1ouZs6yUzr2_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01YEZq3o1ouZs45M0tq_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01r98LX91ouZrxpqKTX_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Black, Red, White",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Epoxy Resin",1,0,,,,,,,,
38686,variation,639554402758-1,Sterling Silver Stud Earring Circular Pendant Zirconia Inlaid - Black,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,36,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01YEZq3o1ouZs45M0tq_3967795285-0-cib.jpg,,,639554402758,,,,,,1,Color,Black,,0,,,,,,,,,,,,,,,,,,,,
38687,variation,639554402758-2,Sterling Silver Stud Earring Circular Pendant Zirconia Inlaid - Red,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,36,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01LWOtak1ouZrxpqGKa_3967795285-0-cib.jpg,,,639554402758,,,,,,1,Color,Red,,0,,,,,,,,,,,,,,,,,,,,
38688,variation,639554402758-3,Sterling Silver Stud Earring Circular Pendant Zirconia Inlaid - White,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,36,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01r98LX91ouZrxpqKTX_3967795285-0-cib.jpg,,,639554402758,,,,,,1,Color,White,,0,,,,,,,,,,,,,,,,,,,,
38595,variable,654360656581,Sterling Silver Drop Earring Pink Zirconia Inlaid Flower with Chain Tassel,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Drop,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01aNstuI1ouZv4aNBmP_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN011QbDCM1ouZv5gytPf_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Vm3BQJ1ouZv1byadb_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN0180i5601ouZv5h7YGz_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01j5Ret71ouZv7Oyoo7_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Silver, Gold",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
38674,variation,654360656581-1,Sterling Silver Drop Earring Pink Zirconia Inlaid Flower with Chain Tassel - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,29,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN011QbDCM1ouZv5gytPf_3967795285-0-cib.jpg,,,654360656581,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
38675,variation,654360656581-2,Sterling Silver Drop Earring Pink Zirconia Inlaid Flower with Chain Tassel - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,29,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01aNstuI1ouZv4aNBmP_3967795285-0-cib.jpg,,,654360656581,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
38594,variable,654365568074,Sterling Silver Drop Earring Pearl Inlaid Flowers with Chain Tassel,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Earring > Ear Drop,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01I7i0i01ouZv49V6mK_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01sOSomx1ouZv8Axwx5_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01R7elVU1ouZuy0YKuj_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01J4G4nr1ouZvvycZDO_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN010vhOnS1ouZuEJs7yw_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Silver, Gold",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Pearl Inlaid",1,0,,,,,,,,
38667,variation,654365568074-1,Sterling Silver Drop Earring Pearl Inlaid Flowers with Chain Tassel - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,51,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01sOSomx1ouZv8Axwx5_3967795285-0-cib.jpg,,,654365568074,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
38668,variation,654365568074-2,Sterling Silver Drop Earring Pearl Inlaid Flowers with Chain Tassel - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,51,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01I7i0i01ouZv49V6mK_3967795285-0-cib.jpg,,,654365568074,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
