ID,类型,SKU,名称,已发布,是推荐产品,在列表页可见,简短描述,描述,促销开始日期,促销截止日期,税状态,税类,有货,库存,库存不足,允许缺货下单,单独出售,重量(kg),长度(cm),宽度(cm),高度(cm),允许客户评价,购物备注,促销价格,常规售价,分类,标签,运费类,图片,下载限制,下载的过期天数,父级,分组产品,交叉销售,交叉销售,外部链接,按钮文本,位置,属性1名称,属性1值,属性1可见,属性1全局,属性2名称,属性2值,属性2可见,属性2全局,属性3名称,属性3值,属性3可见,属性3全局,属性4名称,属性4值,属性4可见,属性4全局,属性5名称,属性5值,属性5可见,属性5全局,属性6名称,属性6值,属性6可见,属性6全局
60546,variation,530167891419-3,真皮女包包2022新款潮大容量女包时尚包单肩斜挎ins百搭女士包 - 绿色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,155,,,,https://zecodo.com/wp-content/uploads/2023/01/21895569154_610693992.jpg,,,530167891419,,,,,,1,Color,绿色,,0,,,,,,,,,,,,,,,,,,,,
60547,variation,530167891419-4,真皮女包包2022新款潮大容量女包时尚包单肩斜挎ins百搭女士包 - 蓝色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,155,,,,https://zecodo.com/wp-content/uploads/2023/01/O1CN01jXgSnu290LHlxhJGu_952538005-0-cib.jpg,,,530167891419,,,,,,1,Color,蓝色,,0,,,,,,,,,,,,,,,,,,,,
62693,variable,530194960399,简约大容量托特包包女2022新款高级感小众真皮上班通勤单肩包,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,女士包包 > 女士单肩包,,,"https://zecodo.com/wp-content/uploads/2023/01/O1CN01T6OYi2290LHVMFKyH_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN012TqwQC290LHelylBg_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01bPsVTv290LHeesHnX_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01e4b7Tu290LHj8Cpga_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01Xp8OqR290LHbdB0NO_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01Xt9uHo290LHj8NJ9E_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01COC1Ep290LHgQ7U7D_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01wB0bB8290LHn5qPhR_952538005-0-cib.jpg, https://zecodo.com/wp-content/uploads/2023/01/O1CN01bSi5mW290LHemE8EN_952538005-0-cib.jpg",,,,,,,,,0,Color,"棕色, 黑色, 奶茶色, 咖啡色",1,0,material,真皮,1,0,style,欧美复古,1,0,,,,,,,,,,,,
62749,variation,530194960399-1,简约大容量托特包包女2022新款高级感小众真皮上班通勤单肩包 - 棕色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,158,,,,https://zecodo.com/wp-content/uploads/2023/01/O1CN01wB0bB8290LHn5qPhR_952538005-0-cib.jpg,,,530194960399,,,,,,1,Color,棕色,,0,,,,,,,,,,,,,,,,,,,,
62750,variation,530194960399-2,简约大容量托特包包女2022新款高级感小众真皮上班通勤单肩包 - 黑色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,158,,,,https://zecodo.com/wp-content/uploads/2023/01/O1CN01Xt9uHo290LHj8NJ9E_952538005-0-cib.jpg,,,530194960399,,,,,,1,Color,黑色,,0,,,,,,,,,,,,,,,,,,,,
62751,variation,530194960399-3,简约大容量托特包包女2022新款高级感小众真皮上班通勤单肩包 - 奶茶色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,158,,,,https://zecodo.com/wp-content/uploads/2023/01/O1CN01bSi5mW290LHemE8EN_952538005-0-cib.jpg,,,530194960399,,,,,,1,Color,奶茶色,,0,,,,,,,,,,,,,,,,,,,,
62752,variation,530194960399-4,简约大容量托特包包女2022新款高级感小众真皮上班通勤单肩包 - 咖啡色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,158,,,,https://zecodo.com/wp-content/uploads/2023/01/O1CN01COC1Ep290LHgQ7U7D_952538005-0-cib.jpg,,,530194960399,,,,,,1,Color,咖啡色,,0,,,,,,,,,,,,,,,,,,,,
62762,variable,532585297007,春夏新款牛皮女包2022双肩包韩版时尚牛皮大容量旅行背包女士皮包,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,女士包包 > 女士双肩包,,,"https://zecodo.com/wp-content/uploads/2023/01/10199458663_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/10223702624_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/10172067206_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/4498599222_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3487390955_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3486227522_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3486218960_610693992.jpg, https://zecodo.com/wp-content/uploads/2023/01/3486215956_610693992.jpg",,,,,,,,,0,Color,"棕色, 黑色, 灰色, 咖啡色",1,0,brand,,1,0,technology,,1,0,material,真皮,1,0,style,欧美复古,1,0,,,,
62835,variation,532585297007-1,春夏新款牛皮女包2022双肩包韩版时尚牛皮大容量旅行背包女士皮包 - 棕色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,145,,,,https://zecodo.com/wp-content/uploads/2023/01/3486215956_610693992.jpg,,,532585297007,,,,,,1,Color,棕色,,0,brand,,,0,,,,,,,,,,,,,,,,
62836,variation,532585297007-2,春夏新款牛皮女包2022双肩包韩版时尚牛皮大容量旅行背包女士皮包 - 黑色,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,145,,,,https://zecodo.com/wp-content/uploads/2023/01/3486227522_610693992.jpg,,,532585297007,,,,,,1,Color,黑色,,0,brand,,,0,,,,,,,,,,,,,,,,
